AT,V,AP,RH,PE
23.57,61.47,1009.27,84.17,448.4726426683845
26.38,69.88,1008.42,86.25,444.9906111410034
13.79,45.08,1025.02,84.36,481.4176200955842
19.71,43.43,1009.58,65.71,469.25872545467536
21.67,57.76,1018.32,68.21,464.254208180416
21.62,48.78,1020.06,85.09,460.11232057936246
12.83,44.88,1017.86,87.88,486.5778292297151
21.59,61.87,1011.18,57.21,458.25172619516366
27.26,63.77,1014.07,66.58,447.52992742024253
29.89,71.29,1009.0,55.72,442.6109045659708
13.95,41.49,1019.95,86.46,476.3074401232179
5.76,40.07,1013.22,62.99,507.1208294671861
17.82,65.48,1019.64,86.6,461.57635945081915
10.7,36.18,1018.16,63.15,487.5767821614955
22.06,64.15,1021.07,68.66,463.5718222370633
28.81,56.86,1005.82,56.86,446.3527145616426
24.35,73.17,1012.2,85.88,448.36641768931884
6.89,39.37,1020.21,74.17,498.34030344935235
28.61,70.36,1006.95,73.06,452.3330708005104
8.57,40.69,1020.87,84.15,497.636080802812
26.26,63.73,1010.45,70.61,455.9847416262097
24.26,69.51,1013.43,53.23,454.76042200278687
22.67,62.52,1016.47,65.63,461.65642745717497
23.23,63.31,1012.52,75.1,453.1376981741365
25.72,70.47,1010.44,70.57,445.48365860375367
10.13,38.16,1013.57,79.04,486.73300400959084
12.12,41.17,1017.68,78.72,481.4479621166405
26.85,73.77,1001.2,90.13,444.2724113477775
29.19,65.71,1013.85,50.5,457.357885327762
12.71,41.39,1019.3,74.2,488.60001905915846
23.47,51.3,1011.89,74.1,460.6650570749815
27.9,63.13,1011.8,70.04,451.28163557929963
18.49,41.1,1001.9,59.99,473.7286650278521
15.89,38.73,1001.45,74.37,476.951320551732
16.8,44.9,1009.14,79.78,468.6391358349984
12.32,43.69,1016.26,83.18,484.1578347104875
9.18,42.44,1014.52,98.04,494.4654889937098
29.79,69.34,1008.82,65.13,446.2830883107866
19.97,59.21,1017.87,83.46,462.83900500253515
10.59,41.46,1016.87,85.7,493.5044736811175
26.34,69.45,1013.87,54.15,452.06247583713053
22.95,67.79,1009.89,91.69,455.57665524074054
27.01,52.3,1007.78,60.38,451.4763497951
24.67,70.94,1007.99,75.64,455.5889324537594
14.43,44.47,1028.57,70.7,479.86091347774766
19.53,50.32,1009.71,94.46,461.9707389022272
13.21,45.87,1008.58,85.66,474.6075228964887
19.04,50.12,1010.53,100.09,459.733806386668
22.92,63.94,1019.28,42.69,457.01568120231065
25.56,58.82,1010.44,70.23,454.51293678828523
5.89,40.07,1018.99,63.13,506.3356773636791
19.15,59.21,1018.41,88.9,463.07537100494363
23.25,70.32,1009.28,86.52,450.1437878610927
23.14,62.26,1011.87,66.44,457.56000851674463
26.31,52.09,1013.39,53.59,459.04089706047347
27.14,71.32,1007.8,87.99,445.2051075145603
10.31,45.01,1018.42,93.67,486.6123005959434
28.68,61.86,1011.78,62.67,453.2358286311309
28.11,66.17,1010.51,65.16,455.4896896354755
14.84,38.91,1013.78,69.27,479.2474435266453
28.57,75.33,1003.16,76.14,443.5344329270231
27.94,63.07,1010.75,38.57,451.81350702905786
10.07,41.39,1019.89,70.53,491.85672003673034
12.73,37.73,1021.89,61.76,481.58364859597117
16.2,38.73,1002.14,75.03,481.5159580622765
27.82,79.74,1008.37,69.46,449.15702079531263
27.23,71.77,1006.59,77.94,440.8147575758898
14.87,38.28,1014.65,80.24,481.2748114684361
29.53,71.43,1011.79,57.41,451.9361346105082
29.56,71.14,1011.42,53.18,444.0271266724598
22.7,48.14,1014.06,60.09,459.49021640074005
21.19,67.71,1006.65,56.28,452.58636559220525
18.66,56.53,1020.13,80.04,472.349164777023
14.56,25.88,1009.46,78.22,476.96961342442
9.52,40.96,1023.48,86.49,498.71389146133276
18.9,47.83,1005.31,77.79,470.1097127159172
15.03,42.44,1014.25,94.52,478.78026233628924
26.59,66.49,1013.32,49.76,451.16984594496665
21.17,58.46,1017.71,83.98,460.09835692997683
5.49,40.81,1014.43,90.41,498.16089900227786
14.88,41.66,1009.4,67.15,483.261784896256
16.29,44.34,1019.49,59.36,481.7500218474176
27.92,69.23,1013.21,44.43,448.3105976988865
8.14,37.49,1009.04,80.33,491.4019612367962
19.43,52.9,1017.16,67.41,470.3328749602425
11.42,40.43,1025.5,75.85,502.439194001097
28.76,69.48,1008.62,55.86,443.10058142326034
29.25,67.32,1013.88,38.57,451.609920508865
18.44,39.72,1001.14,66.83,471.4175865756208
25.52,61.25,1012.84,75.98,445.14334957074067
19.93,62.1,1019.94,76.41,463.4366546513829
30.28,79.74,1006.96,70.21,445.7079157419858
25.83,70.47,1006.24,81.83,446.12976602467734
9.43,41.4,1028.42,84.92,492.53685315575257
14.09,43.99,1021.02,94.39,479.72702621410184
31.38,70.83,1010.35,47.28,444.84443551275183
9.69,40.46,1019.1,71.91,484.3366091354662
16.74,38.01,1022.63,69.19,475.20787496193293
26.45,74.33,1013.81,61.7,445.57711062035304
25.87,57.32,1012.06,44.13,455.3465346271327
21.86,58.49,1010.88,76.79,462.3520952254592
9.23,39.66,1019.44,76.11,495.06332049787187
32.0,73.17,1009.94,40.48,438.34853914471563
25.24,66.54,1002.07,81.22,444.6879969624261
23.38,48.78,1019.03,78.69,457.9233133652458
26.77,68.08,1010.83,63.48,446.07120234164114
10.82,41.55,1004.55,65.14,487.53742611562865
19.89,50.78,1008.85,92.97,457.8087269834645
16.64,39.64,1008.7,81.79,475.6867236913694
13.41,40.89,1010.85,89.61,484.8374913640856
17.28,44.06,1018.15,66.93,474.93380914036453
26.16,63.76,1010.03,68.77,449.0702599694471
16.58,41.79,1006.24,72.95,465.7091977486448
13.56,40.75,1016.05,74.64,486.49034828414773
14.73,40.35,1011.15,65.2,482.6892402326526
10.63,39.61,1020.0,72.42,489.10760030780295
30.54,70.17,999.42,64.32,446.8440066309095
21.48,47.43,1006.88,63.54,460.664338547395
23.03,44.89,1010.26,59.85,458.3365033977346
18.37,51.86,1018.8,74.3,472.23261269540717
26.17,59.92,1010.01,73.75,456.11917655465913
29.41,59.27,1011.36,52.37,455.0923402799398
22.79,50.78,1008.65,58.39,458.16824242388526
13.78,39.85,1012.7,71.99,486.6902221619851
25.89,74.22,1007.43,81.55,445.45473472057137
20.87,63.31,1012.27,79.51,460.7055069644657
20.45,69.45,1012.53,91.81,452.42897905513547
13.12,48.04,1011.93,100.07,474.85166261447137
6.45,40.02,1032.08,79.7,492.93944655007056
10.86,37.5,1013.36,75.56,486.1649219040635
25.16,60.23,1011.21,68.31,458.68248049774047
32.98,73.88,1006.31,47.55,450.401548338346
8.52,41.55,1002.09,86.81,495.5966110388492
10.86,44.85,1014.15,88.36,488.20533874374365
21.82,65.27,1013.86,72.81,459.49112062260923
21.95,50.66,1013.92,70.94,466.68828576610684
30.31,70.36,1006.55,59.92,452.0206690814772
26.52,63.94,1018.23,42.41,452.25774185270393
27.91,63.76,1010.27,65.67,446.62681371752984
32.15,72.29,1010.13,50.19,445.39030867294406
18.34,65.94,1013.27,85.42,461.54439899629637
24.32,65.48,1017.55,59.02,454.2739746075085
13.8,40.2,1013.12,90.59,477.4697728267141
28.13,56.9,1007.17,51.66,448.86423482626526
25.15,73.67,1007.42,85.48,447.8089526553063
13.23,52.72,1026.4,75.78,475.0431937177985
7.99,36.08,1020.08,83.2,494.2326923168074
26.96,62.39,1008.14,73.95,452.7879597030751
16.36,43.99,1021.34,85.13,477.5591866548727
25.59,65.46,1014.47,37.89,458.3898980963542
13.93,40.24,1017.88,88.35,483.97073603273003
22.35,63.94,1010.32,93.02,454.291695778792
14.46,44.78,1007.64,67.03,471.28669066463743
19.1,56.53,1020.18,76.38,469.00170422883707
7.68,42.85,1012.51,91.51,490.58824437338063
24.73,74.22,1010.15,79.83,448.6623348004517
21.71,61.45,1010.97,91.62,457.3212956311049
32.84,77.95,1014.68,45.8,445.43809748347405
30.11,70.8,1008.57,69.25,446.30937452181945
14.26,42.86,1011.33,88.37,482.4366728788466
12.31,40.64,1020.71,94.6,488.5721570508602
30.25,68.24,1006.58,31.9,445.2218294855911
18.39,67.71,1003.77,92.48,456.3129702249751
9.96,41.26,1022.9,83.83,486.7976151299333
28.65,70.32,1008.46,58.13,446.2837187782341
11.68,40.55,1017.31,99.82,486.2471759656051
21.7,64.44,1014.95,73.33,461.03459841232245
30.61,77.17,1009.49,73.19,442.4130901047549
12.68,41.4,1021.59,78.57,477.64039665891465
19.66,59.87,1018.75,87.6,457.7081950961949
26.94,62.91,1011.68,41.3,460.410347379873
21.81,63.77,1014.28,83.66,459.4896510150231
29.14,61.5,1009.64,39.95,449.71718076617765
16.13,53.82,1015.63,63.08,471.55061454594323
21.37,65.94,1010.73,75.09,458.16763737119334
13.8,40.2,1013.12,90.59,480.8737415999782
26.65,74.16,1008.27,94.54,444.2387888906771
10.32,39.28,1016.56,94.13,491.3997430041434
19.11,58.95,1017.07,85.49,461.7878906045492
9.48,44.68,1023.29,92.9,491.70419441958575
17.34,44.06,1015.84,74.88,468.7912639934895
27.54,51.43,1012.3,54.82,451.0459726727544
23.03,59.04,1011.85,81.24,457.6852445686126
33.75,64.96,1002.54,39.28,443.53589431835786
25.55,58.95,1017.12,51.84,455.4941831414714
8.03,37.8,1020.47,60.67,493.5634683470311
22.07,60.08,1017.68,71.23,463.82416709294733
18.18,44.63,1020.41,48.64,467.7315998913339
18.42,58.95,1016.95,86.77,463.1755616956638
23.57,67.9,1006.08,70.12,459.4811864797818
20.08,62.52,1017.99,75.74,462.30716317461264
26.38,49.5,1012.82,37.19,469.9346645737397
18.83,47.83,1005.58,77.07,467.7828720621018
13.55,40.71,1019.13,75.44,481.0882049141078
25.67,74.78,1010.24,68.87,452.15471343158475
21.23,61.5,1008.98,82.14,463.35886528929575
13.7,34.03,1018.82,69.07,484.6279466001988
31.49,73.5,1010.71,40.16,442.9549645451679
27.71,54.2,1012.72,47.25,451.5988897966885
6.9,39.81,1016.74,88.24,494.58848344344455
15.62,58.59,1013.91,97.6,469.73802330178114
12.23,43.69,1016.46,84.4,484.0801273912469
30.51,59.57,1011.08,61.94,448.26783769255934
12.48,39.85,1012.93,60.23,489.14860689030695
12.32,41.26,1022.42,79.74,482.24782531716437
13.03,39.52,1016.68,83.09,487.4065429668014
13.48,41.92,1030.2,65.96,475.42397284177724
21.14,48.78,1020.39,86.2,463.2727217133864
22.03,64.79,1017.95,76.2,461.5814129696799
21.24,44.57,1008.72,72.57,459.03035233307236
21.54,58.12,1015.33,78.67,466.97369529522535
22.11,59.8,1016.86,70.14,462.9072449973328
28.09,65.27,1013.27,51.96,451.8311206444326
20.45,59.8,1015.13,79.21,465.28487597477965
15.29,41.1,1005.75,85.53,481.2806453151961
16.64,48.92,1011.55,78.76,463.91597606584287
32.14,75.08,1005.35,49.92,451.63293808453517
27.16,65.61,1014.21,47.93,454.7436473243138
15.62,41.76,1023.82,66.17,470.6954737081508
19.46,42.04,1011.3,60.45,478.0931206854777
26.94,71.14,1011.63,62.74,446.0049538959494
17.33,53.16,1013.77,82.77,473.8213336616631
25.69,64.45,1013.05,42.0,464.0617167864809
12.83,41.67,1012.84,84.29,487.4734819820414
26.91,74.99,1005.64,78.98,449.3187234166757
12.8,39.16,1015.94,89.83,486.1785174924183
28.68,70.72,1009.43,71.33,448.0717270063312
24.71,60.77,1016.67,69.7,457.2046640898062
30.18,65.74,1012.63,47.74,454.2038082960642
28.66,74.93,1014.04,51.26,452.92713632228737
10.03,41.62,1014.55,95.61,474.56193383296767
18.48,46.48,1007.53,82.57,471.90395986309755
13.58,49.83,1008.9,86.8,477.37822880476057
15.26,41.2,1016.0,76.06,481.80019181884626
31.26,70.36,1006.49,60.47,450.9324981204263
21.16,50.66,1014.13,72.77,467.88474713000807
13.43,43.69,1016.21,73.01,487.9506807590437
22.46,58.49,1011.5,70.54,460.06025462263534
14.84,44.63,1019.28,57.37,478.3241979917498
21.76,60.27,1018.96,85.06,457.8028429742191
30.88,69.51,1011.48,46.58,446.0097691220592
26.62,65.12,1016.0,43.24,453.03531694116606
17.82,49.15,1020.73,70.25,470.35505481937065
22.18,62.91,1012.14,68.86,462.77732285713296
14.32,45.08,1023.24,84.53,478.94128310382433
20.19,66.86,1012.97,64.7,467.1093505320153
11.35,40.73,1019.37,96.05,484.95435459654976
22.21,61.87,1010.9,54.22,460.2803307749536
27.03,65.12,1015.94,45.1,454.41107244602637
17.72,48.14,1013.26,65.09,469.9030049668858
14.91,43.34,1015.15,81.56,474.3923222078723
11.8,43.22,1008.57,78.01,482.0316302733059
26.66,64.27,1012.83,58.88,450.0109371126604
13.76,45.08,1023.77,80.48,480.0521165124008
21.75,67.45,1014.89,67.09,457.8569698424112
21.7,60.77,1018.07,88.15,456.4574077562482
14.33,38.73,1003.52,85.92,481.4907395605293
9.6,42.03,1017.66,92.27,488.1393358400043
31.76,66.54,1003.02,49.64,440.40647420029
27.92,68.3,1015.02,51.04,449.3632560936122
17.17,44.68,1018.72,83.58,476.5335461622634
26.8,72.58,1009.22,89.03,444.5841443253
15.12,43.79,1016.37,75.62,481.949742551608
23.55,51.95,1006.0,76.46,459.4635719807923
10.06,39.61,1018.22,70.22,485.2670823892488
26.62,76.2,1006.06,69.13,450.218984749386
15.54,39.31,1009.69,71.19,474.6426298709352
25.16,77.3,1000.73,86.4,451.0024620664168
27.29,62.66,1007.63,58.02,449.47569202336325
28.8,70.02,1010.76,49.61,448.0764582517232
23.87,63.94,1019.02,44.28,458.0544795394863
22.57,68.3,1017.43,87.69,453.59439735586824
25.59,61.5,1009.12,68.0,451.8670595304954
14.08,43.41,1015.59,54.15,478.9852080433063
20.06,60.77,1017.19,88.73,458.7805245348679
28.85,58.33,1013.78,41.39,456.8002722770346
14.8,38.73,1003.18,80.73,480.15176585330346
12.48,40.67,1011.24,61.1,487.9000919887861
21.39,64.27,1011.71,95.39,459.79026049600304
3.21,38.44,1017.11,84.86,504.4770184050032
14.87,35.71,1015.53,57.7,481.2831398850958
8.13,39.96,1026.07,95.84,490.4623038765915
21.99,71.85,1009.5,74.77,455.1268970475133
12.38,40.6,1013.86,85.35,483.90115835225686
24.84,71.73,1009.84,82.41,448.68353642987717
13.4,41.78,1010.2,64.57,479.6254379677178
16.21,41.23,995.88,80.0,474.4618031552855
18.38,55.28,1020.22,68.33,463.9547156196051
15.79,49.15,1020.62,76.22,477.386924158024
21.28,44.05,1005.69,83.2,456.5145109756734
26.33,61.41,1011.9,52.1,466.88124354338305
22.79,68.63,1012.99,55.78,459.00837736263486
7.98,40.77,1008.69,98.65,494.3880425324482
11.01,40.05,1015.46,89.22,486.29173196951393
26.65,74.67,1015.73,77.32,450.58910422023285
21.19,74.93,1015.75,80.84,456.5161925897802
9.39,40.11,1029.14,77.29,484.63117884930654
26.54,69.48,1010.7,66.09,445.5773435694828
18.13,39.72,1002.75,58.85,468.42546358405866
29.24,69.05,1003.12,43.18,444.7263987715287
16.64,45.87,1009.02,98.86,466.99849924163897
12.97,40.75,1016.05,79.67,489.8935259682428
13.8,42.99,1007.16,67.28,483.9879218891729
18.48,46.48,1007.53,82.57,475.0264559047488
22.43,55.97,1008.97,85.98,456.1091056885904
27.81,66.51,1016.11,48.48,452.87468037443
24.77,69.71,1009.86,85.56,455.58915465959257
13.67,40.71,1016.19,66.15,480.6346094993501
20.77,56.85,1012.4,83.63,455.43222594724966
22.9,49.3,1003.45,80.95,454.45775435673835
30.53,65.18,1012.69,41.85,450.3398156549734
24.14,60.07,1016.56,58.08,453.10196337483484
17.01,49.15,1021.83,84.02,473.1807284296096
6.3,41.14,1027.45,86.11,494.79044784202586
13.9,39.59,1011.84,94.74,476.1485932720005
12.36,48.04,1012.8,93.59,481.0513622511394
9.48,44.71,1019.12,66.43,490.42367128609766
25.23,60.84,1017.79,56.42,453.3422934749694
10.39,40.22,1004.95,91.65,488.3734505665632
24.97,54.2,1012.68,74.25,453.2738645313845
31.13,67.45,1015.02,41.34,448.9226664575572
25.64,50.05,1006.97,67.72,453.06424540329215
6.5,38.5,1013.92,90.1,499.8102961901648
20.45,58.96,1014.53,65.36,467.4842340902256
24.9,58.49,1011.06,65.14,457.1159303230052
26.82,69.23,1013.28,50.86,449.4528280613706
26.33,61.41,1011.9,52.1,466.67701850900056
26.34,69.45,1013.87,54.15,452.34727018685686
16.05,65.46,1013.92,87.99,467.8289673425047
30.28,70.98,1007.51,74.28,445.4720023200615
27.94,49.16,1004.22,35.46,449.6176499885847
14.26,42.32,1016.0,77.43,475.0663663183702
19.85,56.53,1020.57,74.05,470.1763942127884
27.34,71.64,1008.12,72.22,449.8055713996438
17.67,43.96,1011.68,82.13,477.74073958601997
28.94,68.67,1005.39,75.24,447.60588582129685
29.25,71.94,1007.18,63.62,439.1304041252546
8.42,37.49,1009.22,82.15,490.6238374051937
28.73,50.05,1005.79,52.4,448.4157702020004
29.73,73.06,1010.27,84.84,443.9493144994381
13.15,42.44,1014.51,99.53,481.01675477493586
15.2,40.55,1005.0,88.4,475.8327672740029
18.8,47.83,1005.86,76.77,466.28417127359535
15.95,49.25,1019.04,88.51,475.8095585900216
30.97,69.13,1009.78,58.92,446.7811157074642
21.73,69.05,1001.31,86.64,451.7591907368395
14.28,39.39,1013.82,77.52,482.6720333762538
24.96,69.68,1011.37,63.12,460.98406705480596
20.01,52.9,1018.05,58.88,466.9794185688192
27.93,73.68,1015.41,49.95,446.6902082763716
24.11,68.63,1014.34,45.28,460.68435539736055
17.17,63.09,1020.54,95.98,458.567479602122
19.09,42.44,1012.93,63.59,472.2678766493153
25.03,60.27,1017.9,72.04,450.5586237325664
17.67,45.09,1014.26,51.92,469.95529718381584
18.21,62.26,1011.97,87.28,468.3132079015889
10.12,38.38,1018.22,85.93,488.9051645147503
18.62,59.15,1012.85,82.54,462.07053310712485
24.7,58.82,1009.4,75.91,455.3749412691855
10.39,40.22,1004.95,91.65,488.83152731052974
22.91,60.07,1016.03,59.72,458.5341913803912
24.85,70.09,1006.56,70.09,452.13988828949186
14.6,39.31,1011.11,72.52,474.94514714876505
21.03,63.86,1014.84,71.72,460.2574021953512
16.87,52.05,1012.7,71.63,472.84273424709505
26.7,70.32,1011.04,86.41,452.081336678765
27.51,73.77,1002.42,90.88,448.5811634006003
24.04,59.43,1007.6,76.98,449.6471470558744
11.54,45.51,1017.19,83.02,487.5320693443867
32.14,75.08,1005.35,49.92,453.3121589769773
20.77,69.51,1012.96,62.89,456.5252723449218
19.7,54.42,1011.83,89.86,462.6893654595118
3.51,35.47,1017.53,86.56,501.3672230645807
30.47,68.24,1009.55,64.98,439.29582503138647
33.68,68.14,1002.75,56.05,436.916575863546
32.98,73.88,1006.31,47.55,453.86786954117997
13.61,38.47,1015.1,54.98,478.957027211558
21.94,57.5,1014.64,78.52,462.7717478897085
27.46,61.86,1012.39,66.09,452.12637435243215
20.27,57.76,1016.66,75.76,464.44939551610815
29.6,71.14,1011.46,52.69,441.93643935984437
24.55,57.5,1015.36,62.45,457.6985698723208
12.9,44.63,1020.72,89.51,480.7647824294354
21.14,58.05,1012.98,87.27,462.2465206117681
26.1,66.25,1009.25,84.52,452.70237972780836
14.8,43.99,1022.89,85.25,474.5796943647212
22.32,59.8,1016.82,64.18,463.777610732649
11.71,41.44,1015.37,79.95,486.0584517003143
32.66,73.68,1014.64,40.88,436.7764700470669
10.39,44.85,1014.22,78.42,488.8919723813348
30.32,74.22,1008.31,53.14,441.85868051884177
22.85,60.08,1018.05,67.12,463.99126231892586
22.32,48.41,1008.68,79.11,458.0873684647337
10.24,39.28,1010.13,81.61,489.9870615222178
11.02,41.26,1020.69,92.13,483.40547249537497
6.25,39.04,1019.65,71.27,496.9106081910186
28.32,72.58,1007.77,78.35,439.81579801174047
20.19,62.26,1011.37,89.69,455.339103046161
11.87,40.55,1019.06,94.11,485.6730665564628
32.96,68.31,1010.39,42.33,457.4075911073097
12.28,40.92,1023.23,89.14,472.5438216878823
5.62,41.38,1020.91,86.21,503.12046400753013
11.82,41.74,1022.36,74.06,487.56147535123284
22.49,61.47,1009.14,90.23,449.55898288542176
26.45,74.33,1013.81,61.7,447.38544032242316
21.12,63.56,1014.16,81.42,456.45823139845317
21.69,42.23,1013.05,67.55,474.3269424447242
9.08,36.71,1025.07,81.32,490.95300481646797
21.28,70.32,1011.55,88.05,450.8018213247522
21.63,60.84,1018.16,77.53,457.40656462054267
27.34,71.29,1008.32,56.51,446.2794869923824
9.92,40.64,1020.39,95.41,481.45551834915534
9.43,43.69,1017.28,91.8,493.06570935831934
12.41,39.28,1017.08,87.02,485.89079646249587
27.49,71.94,1006.62,73.35,449.42268641786916
24.54,60.23,1011.55,72.78,457.4374044576339
13.62,40.2,1014.2,85.05,477.6750398273429
25.61,74.22,1010.26,75.15,451.1730822635001
20.26,51.19,1008.9,93.47,460.33339837550295
11.02,41.26,1020.69,92.13,485.6333834564783
27.01,69.75,1009.78,81.29,455.3542632287015
6.87,39.85,1012.66,83.34,498.07339301650313
12.41,41.44,1015.46,76.9,484.8988442148255
22.76,44.05,1006.95,74.07,462.797469377524
16.36,44.88,1018.34,76.0,479.04739799692254
24.85,70.09,1006.56,70.09,452.15716274247325
28.24,64.69,1007.35,61.14,448.0195042749908
16.0,43.34,1013.89,78.39,474.5031203621664
22.85,47.43,1008.13,66.36,458.5060844383664
26.49,78.92,1010.82,83.42,448.1074956553603
21.13,47.43,1006.97,64.26,461.0061226956289
9.52,39.61,1021.18,73.78,491.7885618325648
31.53,70.36,1006.29,57.11,450.84119597814674
14.86,37.85,1010.58,86.8,480.81839087365034
27.06,61.41,1011.99,45.23,464.4047215677501
6.98,40.35,1011.92,94.72,496.47414465563895
20.92,70.02,1010.23,95.58,454.9827800351828
16.12,45.87,1008.15,86.12,468.85982271914384
22.86,58.96,1014.03,54.96,463.7594835954038
21.48,66.91,1008.58,84.49,460.64345485332797
10.87,44.71,1021.38,58.22,496.6312384389964
25.33,73.21,1002.19,97.24,445.1627105175597
22.56,66.48,1003.82,77.46,449.53257399087585
25.41,69.14,1006.4,87.4,448.1759413817277
23.23,64.69,1008.12,76.6,455.23991549903633
12.29,42.18,1016.53,83.13,480.29439423163484
26.62,71.73,1009.32,80.1,444.1919467588869
20.92,49.15,1021.15,49.76,467.9585819211921
27.11,66.49,1013.71,39.28,447.4268688062339
8.42,40.64,1022.35,96.38,489.18445051737496
4.32,35.47,1017.8,88.51,501.1220278312196
24.93,47.01,1014.28,66.04,467.0140866900679
16.73,54.3,1017.96,59.44,473.7048074722129
22.2,51.19,1009.2,82.95,459.57654959753586
27.47,69.98,1008.53,58.72,443.31676696081854
22.45,63.77,1014.57,87.44,455.36208314868173
31.46,71.8,1010.75,54.88,446.7631452180533
7.65,40.67,1020.14,72.37,502.8392616855126
17.39,42.44,1013.72,73.79,473.7935939968827
14.78,41.17,1016.42,67.42,482.84444699068007
25.12,77.95,1009.26,82.95,445.52109751922217
22.96,68.61,1011.15,76.62,458.7578868066281
13.92,43.5,1021.14,88.44,474.17424662385207
8.87,41.82,1033.3,74.28,490.074514385928
14.81,40.71,1018.54,73.0,480.75162693591614
16.58,37.64,1015.23,81.59,472.2829448211613
